macroalgae.yes.no,binary,name,time,plot.id
SARG,1,lo-9-4,March,shaded 9
S,0,lo-9-4,March,shaded 9
SARG,1,lo-9-4,March,shaded 9
S,0,lo-9-4,March,shaded 9
S,0,lo-9-4,March,shaded 9
SARG,1,lo-9-4,March,shaded 9
SARG,1,lo-9-4,March,shaded 9
S,0,lo-9-4,March,shaded 9
S,0,lo-9-4,March,shaded 9
S,0,lo-9-4,March,shaded 9
S,0,lo-9-4,March,shaded 9
S,0,lo-9-4,March,shaded 9
SARG,1,lo-9-4,March,shaded 9
S,0,lo-9-4,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
S,0,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
SARG,1,lo-9-5,March,shaded 9
S,0,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
S,0,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
S,0,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
S,0,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
S,0,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
S,0,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
S,0,lo-9-c1,March,control 9
S,0,lo-9-c1,March,control 9
S,0,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
S,0,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c1,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
S,0,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
S,0,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
S,0,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
S,0,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c2,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
S,0,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
S,0,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
S,0,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-9-c3,March,control 9
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
SARG,1,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
S,0,lo-4-1,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
SARG,1,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
S,0,lo-4-2,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
SARG,1,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
S,0,lo-4-3,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
SARG,1,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
S,0,lo-4-4,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
SARG,1,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
S,0,lo-4-5,April,shaded 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
SARG,1,lo-4-c1,April,control 4
S,0,lo-4-c1,April,control 4
S,0,lo-4-c1,April,control 4
S,0,lo-4-c1,April,control 4
S,0,lo-4-c1,April,control 4
S,0,lo-4-c1,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
SARG,1,lo-4-c2,April,control 4
S,0,lo-4-c2,April,control 4
S,0,lo-4-c2,April,control 4
S,0,lo-4-c2,April,control 4
S,0,lo-4-c2,April,control 4
S,0,lo-4-c2,April,control 4
S,0,lo-4-c2,April,control 4
S,0,lo-4-c2,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
SARG,1,lo-4-c3,April,control 4
S,0,lo-4-c3,April,control 4
S,0,lo-4-c3,April,control 4
S,0,lo-4-c3,April,control 4
S,0,lo-4-c3,April,control 4
S,0,lo-4-c3,April,control 4
S,0,lo-4-c3,April,control 4
S,0,lo-4-c3,April,control 4
S,0,lo-4-c3,April,control 4
S,0,lo-4-c3,April,control 4
S,0,lo-4-c3,April,control 4
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
SARG,1,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
S,0,lo-9-1,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
SARG,1,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
